seed,timestep,algorithm,path,path_cost,latency,congestion,packet_loss,bandwidth,reliability,hops,tunneling_probability,action,selection_probability,energy,kappa,volatility
43,0,QT-APP without tunneling,"[0, 1, 9, 19]",2.1133600468928426,69.0158982771708,0.23326517001522926,0.12477138748371086,74.19865241401662,0.9039278975094239,3,,,0.32828260382317237,0.45,1.2,0.0
43,1,QT-APP without tunneling,"[0, 6, 9, 19]",2.346641082453508,83.77723710951405,0.27572239614607946,0.0845627122229955,61.12031903724858,0.9195668441374543,3,,,0.20880801167352808,0.45,1.2,0.11038395275033504
43,2,QT-APP without tunneling,"[0, 1, 9, 19]",2.0207816175705156,67.76387969129034,0.23976826889174355,0.11644701854723394,73.61383285221201,0.9087486709560028,3,,,0.3243931259733038,0.45,1.2,0.13886208134662553
43,3,QT-APP without tunneling,"[0, 1, 9, 19]",1.9877584958156218,68.12209476779245,0.23220327316079,0.10898160606523521,74.1902291017115,0.9093201615825359,3,,,0.31871880234292843,0.45,1.2,0.01634175680724758
43,4,QT-APP without tunneling,"[0, 4, 5, 9, 19]",2.2450720351936906,56.69057247367639,0.29957084719189353,0.1556636046394384,75.65827630943653,0.9321296035421158,4,,,0.20930212156550004,0.45,1.2,0.12944909551121667
43,5,QT-APP without tunneling,"[0, 13, 14, 16, 9, 19]",2.7605809568810002,91.13543674831753,0.16218914363752926,0.14533836830014701,58.987883411324006,0.9313513437741063,5,,,0.07682697869579645,0.45,1.2,0.22961798713190726
43,6,QT-APP without tunneling,"[0, 6, 9, 19]",2.3203341838582965,85.18838188147534,0.28509542957222717,0.067359684579263,62.131640479520506,0.9187483643546783,3,,,0.19198025671696287,0.47250000000000003,1.14,0.15947613198060664
43,7,QT-APP without tunneling,"[0, 6, 9, 19]",2.277542733663512,83.68368589169968,0.2816976180857424,0.06493941299331296,60.54668574008209,0.923611395858272,3,,,0.20223342507199799,0.47250000000000003,1.14,0.01844193413710344
43,8,QT-APP without tunneling,"[0, 1, 9, 19]",2.0439289789054853,70.17769126790512,0.23356596757582318,0.09705978930822723,73.32586014400533,0.9070777531323794,3,,,0.3281786448016331,0.47250000000000003,1.14,0.10257272072443199
43,9,QT-APP without tunneling,"[0, 13, 1, 9, 19]",2.729627018133622,73.61383874427749,0.343977674242002,0.1280151196787137,52.11349375296297,0.9308922671591991,4,,,0.08617287588063569,0.47250000000000003,1.14,0.3354803646823995
43,10,QT-APP without tunneling,"[0, 4, 5, 9, 19]",2.3757918398538695,73.35026239693713,0.4427443078003841,0.21770160723757692,54.491072172057386,0.8902894085155306,4,,,0.23433357300449334,0.49612500000000004,1.083,0.1296276655854933
43,11,QT-APP without tunneling,"[0, 13, 1, 9, 19]",3.0008419193482774,111.95837450225605,0.6531879572707018,0.26913772396277247,30.596537257297047,0.8488209938001215,4,,,0.09408670053354011,0.49612500000000004,1.083,0.26309126456670273
43,12,QT-APP without tunneling,"[0, 1, 9, 19]",2.603497184889952,140.61556018368947,0.6825558395619051,0.2577199347616619,32.44321110043761,0.7809350866697212,3,,,0.33099589999429296,0.5209312500000001,1.0288499999999998,0.13241108500131207
